,elec,hum,rain_fall,rain_type,temp,wind_dir,wind_pwr
2019-01-15 16:00,4844.928,60.0,0.0,None,-6.7,320.0,2.9
2019-01-15 17:00,4707.904,61.0,0.0,None,-7.4,318.0,3.1
2019-01-15 18:00,4681.728,70.0,0.0,None,-7.9,322.0,2.9
2019-01-15 19:00,4213.952,64.0,0.0,None,-8.0,317.0,2.1
2019-01-15 20:00,4091.6479999999997,73.0,0.0,None,-8.1,317.0,2.6
2019-01-15 21:00,3725.248,76.0,0.0,None,-9.4,19.0,0.5
2019-01-15 22:00,3313.232,75.0,0.0,None,-8.4,331.0,1.9
2019-01-15 23:00,2901.216,62.0,0.0,None,-8.4,91.0,1.0
2019-01-16 00:00,2971.292,49.0,0.0,None,-6.6,20.0,0.6
2019-01-16 01:00,2944.2340000000004,43.0,0.0,None,-5.8,290.0,1.5
2019-01-16 02:00,2904.8320000000003,33.0,0.0,None,-4.8,279.0,2.8
2019-01-16 03:00,2934.5170000000003,25.0,0.0,None,-3.5,279.0,1.2
2019-01-16 04:00,3227.587,22.0,0.0,None,-2.7,340.0,2.9
2019-01-16 05:00,4563.4,25.0,0.0,None,-1.9,353.0,2.4
2019-01-16 06:00,4781.624,30.0,0.0,None,-1.7,235.0,1.7
2019-01-16 07:00,5348.508000000001,34.0,0.0,None,-2.3,261.0,2.0
2019-01-16 08:00,5454.244000000001,40.0,0.0,None,-2.8,260.0,1.7
2019-01-16 09:00,5245.331999999999,45.0,0.0,None,-2.3,268.0,1.4
2019-01-16 10:00,5078.752,49.0,0.0,None,-2.5,213.0,1.8
2019-01-16 11:00,4887.628,58.0,0.0,None,-2.2,182.0,2.0
2019-01-16 12:00,4891.14,62.0,0.0,None,-2.7,189.0,1.8
2019-01-16 13:00,4871.084,65.0,0.0,None,-2.6,189.0,1.3
2019-01-16 14:00,4849.088,81.0,0.0,None,-2.5,178.0,2.0
2019-01-16 15:00,5062.648,83.0,0.0,None,-2.0,189.0,1.2
2019-01-16 16:00,4946.648,84.0,0.0,None,-1.6,155.0,0.9
2019-01-16 17:00,4779.968,84.0,0.0,None,-1.1,149.0,0.9
2019-01-16 18:00,4581.832,85.0,0.0,None,-1.1,65.0,0.8
2019-01-16 19:00,4201.688,86.0,0.0,None,-1.9,88.0,0.8
2019-01-16 20:00,4112.184,92.0,0.0,None,-3.1,56.0,0.3
2019-01-16 21:00,3674.6079999999997,94.0,0.0,None,-3.6,68.0,0.3
2019-01-16 22:00,3073.04,94.0,0.0,None,-3.2,36.0,1.1
2019-01-16 23:00,3025.768,94.0,0.0,None,-1.2,16.0,0.8
2019-01-17 00:00,3106.712,68.0,0.0,None,0.1,321.0,2.7
2019-01-17 01:00,3108.5040000000004,37.0,0.0,None,1.3,339.0,2.5
2019-01-17 02:00,3164.4320000000002,37.0,0.0,None,2.7,323.0,2.6
2019-01-17 03:00,3088.552,21.0,0.0,None,3.6,332.0,3.5
2019-01-17 04:00,3060.368,22.0,0.0,None,3.7,330.0,3.6
2019-01-17 05:00,4155.048,21.0,0.0,None,3.9,344.0,3.1
2019-01-17 06:00,4479.752,23.0,0.0,None,3.9,299.0,2.5
2019-01-17 07:00,5112.768,28.0,0.0,None,2.7,277.0,2.7
2019-01-17 08:00,5208.944,38.0,0.0,None,1.7,278.0,2.7
2019-01-17 09:00,5093.888,43.0,0.0,None,1.1,275.0,2.4
2019-01-17 10:00,4748.112,49.0,0.0,None,0.3,274.0,1.4
2019-01-17 11:00,4673.76,55.0,0.0,None,-0.2,346.0,1.0
2019-01-17 12:00,4819.952,54.0,0.0,None,-0.9,316.0,1.0
2019-01-17 13:00,4579.152,56.0,0.0,None,-0.1,321.0,1.3
2019-01-17 14:00,4459.8240000000005,56.0,0.0,None,-3.3,35.0,1.3
2019-01-17 15:00,4751.424,54.0,0.0,None,-4.5,289.0,0.5
2019-01-17 16:00,4834.8640000000005,59.0,0.0,None,-4.4,38.0,1.1
2019-01-17 17:00,4965.28,54.0,0.0,None,-4.9,12.0,0.7
2019-01-17 18:00,4703.392,56.0,0.0,None,-5.4,69.0,0.6
2019-01-17 19:00,4302.976,59.0,0.0,None,-5.8,33.0,0.6
2019-01-17 20:00,3939.5679999999998,64.0,0.0,None,-6.1,55.0,0.4
2019-01-17 21:00,3604.256,63.0,0.0,None,-5.9,45.0,0.8
2019-01-17 22:00,2824.0159999999996,63.0,0.0,None,-5.9,41.0,0.8
2019-01-17 23:00,2777.152,61.0,0.0,None,-2.6,76.0,0.2
2019-01-18 00:00,2754.592,42.0,0.0,None,0.6,121.0,0.1
2019-01-18 01:00,2765.968,42.0,0.0,None,2.3,281.0,1.5
2019-01-18 02:00,2696.72,26.0,0.0,None,4.2,230.0,0.9
2019-01-18 03:00,2732.0640000000003,28.0,0.0,None,4.9,46.0,0.7
2019-01-18 04:00,2764.08,35.0,0.0,None,4.8,352.0,1.3
2019-01-18 05:00,3823.632,36.0,0.0,None,5.8,279.0,2.5
2019-01-18 06:00,4693.744000000001,47.0,0.0,None,4.9,302.0,2.2
2019-01-18 07:00,5144.096,54.0,0.0,None,3.8,272.0,1.3
2019-01-18 08:00,5209.952,62.0,0.0,None,3.5,316.0,0.7
2019-01-18 09:00,5039.552,70.0,0.0,None,1.0,290.0,0.4
2019-01-18 10:00,5011.68,74.0,0.0,None,0.3,17.0,0.6
2019-01-18 11:00,4785.44,76.0,0.0,None,0.2,17.0,0.6
2019-01-18 12:00,4738.224,79.0,0.0,None,-0.9,34.0,0.6
2019-01-18 13:00,4693.792,82.0,0.0,None,-0.7,0.0,0.0
2019-01-18 14:00,4668.736,81.0,0.0,None,-0.8,29.0,0.6
2019-01-18 15:00,4846.08,80.0,0.0,None,-0.2,51.0,0.5
2019-01-18 16:00,4729.664000000001,81.0,0.0,None,-0.6,21.0,0.4
2019-01-18 17:00,4661.472,87.0,0.0,None,-1.4,26.0,0.7
2019-01-18 18:00,4441.728,87.0,0.0,None,-1.5,9.0,0.5
2019-01-18 19:00,4142.944,86.0,0.0,None,-0.8,40.0,1.0
2019-01-18 20:00,3797.5359999999996,85.0,0.0,None,-0.4,19.0,0.6
2019-01-18 21:00,3694.4640000000004,85.0,0.0,None,-0.6,52.0,0.2
2019-01-18 22:00,2628.0640000000003,84.0,0.0,None,1.5,127.0,1.1
2019-01-18 23:00,2573.6,66.0,0.0,None,3.1,150.0,1.3
2019-01-19 00:00,2524.224,63.0,0.0,None,4.1,135.0,1.9
2019-01-19 01:00,2608.416,63.0,0.0,None,5.6,132.0,1.1
2019-01-19 02:00,2631.04,59.0,0.0,None,6.5,171.0,1.3
2019-01-19 03:00,2565.216,53.0,0.0,None,7.0,180.0,2.3
2019-01-19 04:00,2540.288,54.0,0.0,None,8.0,212.0,1.8
2019-01-19 05:00,2639.4559999999997,56.0,0.0,None,7.7,268.0,1.5
2019-01-19 06:00,2732.0640000000003,52.0,0.0,None,7.5,343.0,1.5
2019-01-19 07:00,2735.264,59.0,0.0,None,6.9,330.0,1.8
2019-01-19 08:00,2783.552,71.0,0.0,None,4.6,352.0,0.2
2019-01-19 09:00,2818.752,79.0,0.0,None,2.7,23.0,0.4
2019-01-19 10:00,2781.152,74.0,0.0,None,4.0,334.0,1.0
2019-01-19 11:00,2768.0,79.0,0.0,None,3.3,41.0,1.0
2019-01-19 12:00,2773.0240000000003,81.0,0.0,None,3.1,327.0,1.2
2019-01-19 13:00,2779.4559999999997,82.0,0.0,None,3.2,290.0,0.8
2019-01-19 14:00,2629.216,80.0,0.0,None,3.7,321.0,1.1
2019-01-19 15:00,2639.4559999999997,80.0,0.0,None,3.0,325.0,2.6
2019-01-19 16:00,2739.776,87.0,0.0,None,3.1,273.0,1.1
2019-01-19 17:00,2843.968,88.0,0.0,None,2.3,311.0,2.7
2019-01-19 18:00,2896.256,59.0,0.0,None,1.3,317.0,2.8
2019-01-19 19:00,2675.6479999999997,56.0,0.0,None,0.6,308.0,2.7
2019-01-19 20:00,2594.624,57.0,0.0,None,-0.4,294.0,4.0
2019-01-19 21:00,2583.744,63.0,0.0,None,-1.3,315.0,4.8
2019-01-19 22:00,2590.464,49.0,0.0,None,-1.7,311.0,3.2
2019-01-19 23:00,2551.456,43.0,0.0,None,-1.6,324.0,5.1
2019-01-20 00:00,2548.64,37.0,0.0,None,-0.9,315.0,4.5
2019-01-20 01:00,2531.6479999999997,33.0,0.0,None,-0.1,307.0,4.6
2019-01-20 02:00,2515.68,28.0,0.0,None,0.0,326.0,4.4
2019-01-20 03:00,2488.064,24.0,0.0,None,0.6,323.0,4.8
2019-01-20 04:00,2517.76,25.0,0.0,None,1.1,327.0,4.0
2019-01-20 05:00,2635.712,23.0,0.0,None,1.4,314.0,2.9
2019-01-20 06:00,2762.368,23.0,0.0,None,1.2,321.0,3.6
2019-01-20 07:00,2730.72,26.0,0.0,None,0.0,319.0,3.5
2019-01-20 08:00,2669.8559999999998,34.0,0.0,None,-1.0,316.0,3.5
2019-01-20 09:00,2580.896,35.0,0.0,None,-2.0,323.0,3.7
2019-01-20 10:00,2441.1839999999997,37.0,0.0,None,-2.9,326.0,3.4
2019-01-20 11:00,2333.888,42.0,0.0,None,-3.4,330.0,2.9
2019-01-20 12:00,2245.248,45.0,0.0,None,-3.8,320.0,3.3
2019-01-20 13:00,2270.464,49.0,0.0,None,-4.2,294.0,1.5
2019-01-20 14:00,2359.2960000000003,53.0,0.0,None,-4.6,268.0,1.3
2019-01-20 15:00,2454.656,59.0,0.0,None,-4.5,268.0,0.9
2019-01-20 16:00,2544.96,59.0,0.0,None,-5.5,85.0,0.7
2019-01-20 17:00,2640.0959999999995,63.0,0.0,None,-6.2,42.0,0.4
2019-01-20 18:00,2671.008,62.0,0.0,None,-8.5,0.0,0.0
2019-01-20 19:00,2690.176,70.0,0.0,None,-6.9,37.0,0.1
2019-01-20 20:00,2770.368,70.0,0.0,None,-6.5,42.0,0.3
2019-01-20 21:00,2751.968,69.0,0.0,None,-6.2,99.0,0.2
2019-01-20 22:00,2726.816,69.0,0.0,None,-3.2,166.0,1.6
2019-01-20 23:00,2841.6,58.0,0.0,None,-2.0,164.0,1.4
2019-01-21 00:00,3769.5679999999998,52.0,0.0,None,-0.5,189.0,2.7
2019-01-21 01:00,3750.208,56.0,0.0,None,0.9,182.0,1.9
2019-01-21 02:00,3806.0159999999996,72.0,0.0,None,1.0,179.0,2.1
2019-01-21 03:00,3730.6240000000003,71.0,0.0,None,3.3,246.0,3.6
2019-01-21 04:00,3725.312,62.0,0.0,None,3.9,237.0,3.7
2019-01-21 05:00,4126.496,63.0,0.0,None,4.3,230.0,3.5
2019-01-21 06:00,4405.536,62.0,0.0,None,4.3,240.0,3.7
2019-01-21 07:00,5063.104,68.0,0.0,None,4.3,251.0,3.2
2019-01-21 08:00,5276.416,71.0,0.0,None,3.5,249.0,2.0
2019-01-21 09:00,5204.608,76.0,0.0,None,3.0,250.0,1.8
2019-01-21 10:00,5188.64,81.0,0.0,None,2.6,262.0,1.6
2019-01-21 11:00,5265.215999999999,87.0,0.0,None,2.2,278.0,2.2
2019-01-21 12:00,5485.472,92.0,0.0,None,1.6,280.0,2.5
2019-01-21 13:00,5505.12,94.0,0.0,None,0.1,272.0,0.9
2019-01-21 14:00,5361.2480000000005,94.0,0.0,None,-2.3,39.0,0.5
2019-01-21 15:00,5124.16,94.0,0.0,None,-2.9,44.0,0.5
2019-01-21 16:00,4908.96,90.0,0.0,None,-0.9,107.0,0.3
2019-01-21 17:00,4932.832,90.0,0.0,None,-3.7,41.0,0.8
2019-01-21 18:00,4849.728,88.0,0.0,None,-4.4,34.0,0.8
2019-01-21 19:00,4569.248,89.0,0.0,None,-4.5,18.0,0.6
2019-01-21 20:00,4067.968,88.0,0.0,None,-4.6,42.0,0.4
2019-01-21 21:00,3846.336,92.0,0.0,None,-4.0,9.0,0.4
2019-01-21 22:00,3031.6479999999997,93.0,0.0,None,-3.3,3.0,0.2
2019-01-21 23:00,2949.792,92.0,0.0,None,1.1,160.0,0.8
2019-01-22 00:00,3403.04,81.0,0.0,None,3.6,179.0,1.7
2019-01-22 01:00,3527.9359999999997,63.0,0.0,None,5.3,192.0,1.8
2019-01-22 02:00,3678.0159999999996,56.0,0.0,None,6.4,221.0,2.3
2019-01-22 03:00,3695.488,42.0,0.0,None,6.2,255.0,3.9
2019-01-22 04:00,3690.368,48.0,0.0,None,6.1,248.0,3.1
2019-01-22 05:00,4018.176,48.0,0.0,None,6.7,242.0,3.3
2019-01-22 06:00,4347.84,53.0,0.0,None,5.9,253.0,2.6
2019-01-22 07:00,4896.384,54.0,0.0,None,5.3,257.0,2.8
2019-01-22 08:00,5272.064,66.0,0.0,None,4.5,226.0,1.8
2019-01-22 09:00,5050.1759999999995,73.0,0.0,None,3.4,182.0,1.9
2019-01-22 10:00,4945.664000000001,82.0,0.0,None,2.3,180.0,1.2
2019-01-22 11:00,4853.504,88.0,0.0,None,0.9,159.0,0.4
2019-01-22 12:00,4820.48,90.0,0.0,None,-0.3,39.0,0.5
2019-01-22 13:00,4878.656,94.0,0.0,None,-0.7,335.0,0.1
2019-01-22 14:00,4696.832,95.0,0.0,None,-1.4,11.0,0.1
2019-01-22 15:00,4747.904,95.0,0.0,None,-2.1,0.0,0.0
2019-01-22 16:00,4771.968,96.0,0.0,None,-2.3,37.0,0.1
2019-01-22 17:00,4831.616,97.0,0.0,None,-2.8,41.0,0.7
2019-01-22 18:00,4626.496,98.0,0.0,None,-2.8,36.0,0.6
2019-01-22 19:00,4351.68,97.0,0.0,None,-2.8,38.0,1.0
2019-01-22 20:00,3948.16,98.0,0.0,None,-3.0,22.0,0.3
2019-01-22 21:00,3627.9040000000005,98.0,0.0,None,-2.9,29.0,0.1
2019-01-22 22:00,2865.472,97.0,0.0,None,-2.8,6.0,0.5
2019-01-22 23:00,3153.792,98.0,0.0,None,-0.7,46.0,0.6
2019-01-23 00:00,3516.5440000000003,98.0,0.0,None,2.8,41.0,0.3
2019-01-23 01:00,3615.232,65.0,0.0,None,5.0,304.0,1.9
2019-01-23 02:00,3560.5759999999996,36.0,0.0,None,5.5,324.0,3.5
2019-01-23 03:00,3553.0240000000003,30.0,0.0,None,6.3,339.0,3.7
2019-01-23 04:00,3618.24,26.0,0.0,None,6.5,352.0,4.8
2019-01-23 05:00,4080.5759999999996,24.0,0.0,None,7.0,327.0,4.0
2019-01-23 06:00,4296.96,24.0,0.0,None,6.6,320.0,4.5
2019-01-23 07:00,4900.096,23.0,0.0,None,5.4,320.0,3.7
2019-01-23 08:00,5148.288,29.0,0.0,None,2.2,333.0,1.6
2019-01-23 09:00,5046.335999999999,31.0,0.0,None,2.6,319.0,2.9
2019-01-23 10:00,4879.36,36.0,0.0,None,0.7,2.0,1.6
2019-01-23 11:00,4835.008,37.0,0.0,None,1.2,325.0,2.3
2019-01-23 12:00,4714.816,41.0,0.0,None,0.4,314.0,1.8
2019-01-23 13:00,4683.776,47.0,0.0,None,0.0,315.0,1.9
2019-01-23 14:00,4679.936,48.0,0.0,None,-0.1,318.0,1.5
2019-01-23 15:00,4815.488,54.0,0.0,None,-1.1,302.0,0.8
2019-01-23 16:00,4808.32,54.0,0.0,None,-1.8,278.0,0.8
2019-01-23 17:00,4735.232,56.0,0.0,None,-3.7,40.0,1.1
2019-01-23 18:00,4649.28,58.0,0.0,None,-4.7,14.0,0.5
2019-01-23 19:00,4364.6720000000005,61.0,0.0,None,-4.1,1.0,1.1
2019-01-23 20:00,3955.6479999999997,60.0,0.0,None,-5.3,82.0,0.4
2019-01-23 21:00,3721.728,61.0,0.0,None,-5.8,38.0,1.0
2019-01-23 22:00,3427.6479999999997,66.0,0.0,None,-5.1,11.0,0.7
2019-01-23 23:00,3330.176,59.0,0.0,None,-2.3,55.0,0.3
2019-01-24 00:00,3356.288,40.0,0.0,None,-0.9,360.0,1.6
2019-01-24 01:00,3563.3920000000003,28.0,0.0,None,0.9,40.0,1.6
2019-01-24 02:00,3525.888,23.0,0.0,None,2.4,7.0,2.0
2019-01-24 03:00,3538.816,20.0,0.0,None,3.5,29.0,1.3
2019-01-24 04:00,3597.248,20.0,0.0,None,4.3,347.0,2.9
2019-01-24 05:00,4077.824,14.0,0.0,None,4.8,354.0,2.3
2019-01-24 06:00,4289.024,16.0,0.0,None,4.7,280.0,3.0
2019-01-24 07:00,4851.648,32.0,0.0,None,3.4,278.0,3.1
2019-01-24 08:00,5114.048,37.0,0.0,None,2.0,270.0,1.8
2019-01-24 09:00,4990.848,45.0,0.0,None,1.0,259.0,2.1
2019-01-24 10:00,4937.664000000001,53.0,0.0,None,0.3,262.0,1.0
2019-01-24 11:00,4809.472,57.0,0.0,None,-1.5,38.0,1.1
2019-01-24 12:00,4722.3679999999995,58.0,0.0,None,-2.2,44.0,0.6
2019-01-24 13:00,4749.056,59.0,0.0,None,-2.9,16.0,0.6
2019-01-24 14:00,4746.688,59.0,0.0,None,-2.8,24.0,0.6
2019-01-24 15:00,4848.576,59.0,0.0,None,-4.9,0.0,0.0
2019-01-24 16:00,4895.552,66.0,0.0,None,-3.4,121.0,0.4
2019-01-24 17:00,4923.072,67.0,0.0,None,-3.5,54.0,0.1
2019-01-24 18:00,4749.184,67.0,0.0,None,-3.9,102.0,0.2
2019-01-24 19:00,4473.024,63.0,0.0,None,-1.5,326.0,1.3
2019-01-24 20:00,4077.12,59.0,0.0,None,-4.2,44.0,0.8
2019-01-24 21:00,3781.5040000000004,56.0,0.0,None,-4.5,40.0,1.1
2019-01-24 22:00,3335.9359999999997,52.0,0.0,None,-4.9,28.0,0.4
2019-01-24 23:00,3219.968,52.0,0.0,None,-2.4,41.0,0.8
2019-01-25 00:00,3437.952,34.0,0.0,None,0.1,346.0,2.0
2019-01-25 01:00,3644.288,29.0,0.0,None,0.7,352.0,3.8
2019-01-25 02:00,3741.184,26.0,0.0,None,2.5,292.0,1.7
2019-01-25 03:00,3721.0879999999997,22.0,0.0,None,1.8,313.0,4.3
2019-01-25 04:00,3932.096,21.0,0.0,None,1.7,324.0,4.2
2019-01-25 05:00,4143.104,20.0,0.0,None,1.6,314.0,3.8
2019-01-25 06:00,4354.112,21.0,0.0,None,1.8,308.0,4.4
2019-01-25 07:00,4867.1359999999995,24.0,0.0,None,0.6,311.0,3.6
2019-01-25 08:00,5178.24,28.0,0.0,None,0.0,317.0,2.7
2019-01-25 09:00,5019.648,29.0,0.0,None,-0.6,302.0,3.6
2019-01-25 10:00,4999.168,29.0,0.0,None,-1.2,311.0,3.2
2019-01-25 11:00,4948.8640000000005,31.0,0.0,None,-1.7,324.0,4.4
2019-01-25 12:00,4963.008,34.0,0.0,None,-2.3,321.0,3.4
2019-01-25 13:00,4979.2,38.0,0.0,None,-2.7,322.0,3.0
2019-01-25 14:00,4911.295999999999,40.0,0.0,None,-3.0,317.0,2.0
2019-01-25 15:00,4914.1759999999995,42.0,0.0,None,-3.2,311.0,2.4
2019-01-25 16:00,4754.432,42.0,0.0,None,-3.6,322.0,3.1
2019-01-25 17:00,4718.464,41.0,0.0,None,-3.7,319.0,3.6
2019-01-25 18:00,4530.112,46.0,0.0,None,-4.1,321.0,3.9
2019-01-25 19:00,4175.744000000001,46.0,0.0,None,-4.4,324.0,3.4
2019-01-25 20:00,3775.808,47.0,0.0,None,-4.8,315.0,3.0
2019-01-25 21:00,3453.184,44.0,0.0,None,-5.0,348.0,2.2
2019-01-25 22:00,3256.8959999999997,48.0,0.0,None,-5.4,320.0,3.4
2019-01-25 23:00,3161.9840000000004,45.0,0.0,None,-4.6,335.0,2.2
2019-01-26 00:00,3278.528,35.0,0.0,None,-3.8,11.0,2.4
2019-01-26 01:00,3314.4959999999996,30.0,0.0,None,-2.6,343.0,2.0
2019-01-26 02:00,3294.528,28.0,0.0,None,-1.3,339.0,3.2
2019-01-26 03:00,3351.04,27.0,0.0,None,-0.5,347.0,3.4
2019-01-26 04:00,3340.288,23.0,0.0,None,0.1,314.0,2.5
2019-01-26 05:00,3354.368,24.0,0.0,None,1.2,326.0,2.7
2019-01-26 06:00,3402.4320000000002,24.0,0.0,None,1.6,320.0,3.2
2019-01-26 07:00,3342.656,29.0,0.0,None,1.4,309.0,3.0
2019-01-26 08:00,3544.384,35.0,0.0,None,0.8,306.0,2.0
2019-01-26 09:00,3451.264,39.0,0.0,None,0.2,310.0,1.9
2019-01-26 10:00,3375.9359999999997,44.0,0.0,None,-0.7,319.0,3.1
2019-01-26 11:00,3274.176,46.0,0.0,None,-1.6,321.0,2.5
2019-01-26 12:00,3313.6,52.0,0.0,None,-2.2,324.0,2.4
2019-01-26 13:00,3319.488,57.0,0.0,None,-2.4,299.0,1.0
2019-01-26 14:00,3220.224,62.0,0.0,None,-3.3,268.0,1.1
2019-01-26 15:00,3317.0860000000002,61.0,0.0,None,-4.8,250.0,0.2
2019-01-26 16:00,3413.948,67.0,0.0,None,-5.7,29.0,0.8
2019-01-26 17:00,3509.697,71.0,0.0,None,-6.1,17.0,0.5
2019-01-26 18:00,3366.993,70.0,0.0,None,-6.8,38.0,0.8
2019-01-26 19:00,3329.6890000000003,72.0,0.0,None,-6.7,56.0,0.5
2019-01-26 20:00,3122.6409999999996,74.0,0.0,None,-7.0,30.0,1.0
2019-01-26 21:00,3127.1620000000003,75.0,0.0,None,-7.2,137.0,0.6
2019-01-26 22:00,3050.732,73.0,0.0,None,-6.6,39.0,0.8
2019-01-26 23:00,3055.954,65.0,0.0,None,-3.1,47.0,0.5
2019-01-27 00:00,3014.6859999999997,46.0,0.0,None,0.6,207.0,1.2
2019-01-27 01:00,3045.632,34.0,0.0,None,2.0,187.0,1.2
2019-01-27 02:00,3050.508,34.0,0.0,None,3.1,246.0,1.8
2019-01-27 03:00,2972.192,37.0,0.0,None,3.3,257.0,2.2
2019-01-27 04:00,3019.36,44.0,0.0,None,3.9,244.0,2.3
2019-01-27 05:00,3078.18,51.0,0.0,None,3.9,246.0,2.4
2019-01-27 06:00,3286.472,58.0,0.0,None,3.4,256.0,3.2
2019-01-27 07:00,3305.744,64.0,0.0,None,3.4,241.0,1.9
2019-01-27 08:00,3466.0240000000003,69.0,0.0,None,3.3,248.0,1.9
2019-01-27 09:00,3421.732,67.0,0.0,None,2.1,257.0,1.6
2019-01-27 10:00,3231.46,67.0,0.0,None,3.1,203.0,1.6
2019-01-27 11:00,2970.4359999999997,68.0,0.0,None,3.0,188.0,0.7
2019-01-27 12:00,2890.316,71.0,0.0,None,2.7,189.0,1.6
2019-01-27 13:00,2583.104,75.0,0.0,None,2.4,185.0,2.5
2019-01-27 14:00,2534.032,75.0,0.0,None,2.5,188.0,1.7
2019-01-27 15:00,2663.728,78.0,0.0,None,2.6,183.0,2.7
2019-01-27 16:00,2828.56,82.0,0.0,None,2.6,204.0,1.1
2019-01-27 17:00,2891.072,83.0,0.0,None,3.3,271.0,1.5
2019-01-27 18:00,3210.9759999999997,84.0,0.0,None,3.4,286.0,1.0
2019-01-27 19:00,3413.336,85.0,0.0,None,3.1,274.0,1.8
2019-01-27 20:00,3389.208,88.0,0.0,None,2.9,276.0,1.6
2019-01-27 21:00,3373.36,88.0,0.0,None,2.1,309.0,2.2
2019-01-27 22:00,2894.64,76.0,0.0,None,0.0,346.0,2.3
2019-01-27 23:00,2584.288,56.0,0.0,None,1.0,322.0,4.8
2019-01-28 00:00,2547.16,37.0,0.0,None,1.6,323.0,4.7
2019-01-28 01:00,2616.736,27.0,0.0,None,2.8,322.0,4.2
2019-01-28 02:00,2635.4559999999997,25.0,0.0,None,3.0,317.0,3.9
2019-01-28 03:00,2607.456,21.0,0.0,None,3.7,330.0,4.5
2019-01-28 04:00,2628.368,19.0,0.0,None,4.6,300.0,3.3
2019-01-28 05:00,3884.5040000000004,19.0,0.0,None,3.8,320.0,4.6
2019-01-28 06:00,4250.168,21.0,0.0,None,3.7,318.0,3.8
2019-01-28 07:00,4866.712,24.0,0.0,None,2.8,327.0,4.3
2019-01-28 08:00,5167.048,28.0,0.0,None,1.6,321.0,3.1
2019-01-28 09:00,4918.096,31.0,0.0,None,0.6,317.0,3.3
2019-01-28 10:00,4860.32,35.0,0.0,None,-0.2,330.0,3.0
2019-01-28 11:00,4697.92,38.0,0.0,None,-0.8,320.0,2.6
2019-01-28 12:00,4674.72,42.0,0.0,None,-1.1,323.0,1.7
2019-01-28 13:00,4665.792,41.0,0.0,None,-2.6,73.0,0.7
2019-01-28 14:00,4606.768,46.0,0.0,None,-1.9,329.0,1.7
2019-01-28 15:00,4678.128,51.0,0.0,None,-3.5,263.0,0.5
2019-01-28 16:00,4783.84,53.0,0.0,None,-4.2,332.0,0.3
2019-01-28 17:00,4853.568,53.0,0.0,None,-3.7,338.0,0.4
2019-01-28 18:00,4704.032,55.0,0.0,None,-4.7,44.0,0.8
2019-01-28 19:00,4372.752,61.0,0.0,None,-5.9,272.0,0.4
2019-01-28 20:00,4004.9759999999997,61.0,0.0,None,-5.7,28.0,0.7
2019-01-28 21:00,3952.736,58.0,0.0,None,-5.9,347.0,0.4
2019-01-28 22:00,2945.472,60.0,0.0,None,-5.6,45.0,0.7
2019-01-28 23:00,2793.808,49.0,0.0,None,-2.7,36.0,0.8
2019-01-29 00:00,2759.488,36.0,0.0,None,0.7,138.0,2.0
2019-01-29 01:00,2750.8,27.0,0.0,None,2.0,87.0,1.1
2019-01-29 02:00,2718.736,27.0,0.0,None,3.3,242.0,1.3
2019-01-29 03:00,2707.4240000000004,24.0,0.0,None,3.8,30.0,1.6
2019-01-29 04:00,2690.4320000000002,22.0,0.0,None,5.4,85.0,1.1
2019-01-29 05:00,3990.4159999999997,24.0,0.0,None,4.7,317.0,1.8
2019-01-29 06:00,4374.08,23.0,0.0,None,4.7,248.0,2.9
2019-01-29 07:00,4957.3279999999995,34.0,0.0,None,3.3,285.0,2.8
2019-01-29 08:00,5324.991999999999,49.0,0.0,None,1.6,285.0,2.9
2019-01-29 09:00,5166.096,55.0,0.0,None,0.9,286.0,1.3
2019-01-29 10:00,4933.872,59.0,0.0,None,-0.6,171.0,0.1
2019-01-29 11:00,4841.776,61.0,0.0,None,-0.9,49.0,0.7
2019-01-29 12:00,4770.384,62.0,0.0,None,-1.0,255.0,0.4
2019-01-29 13:00,4865.6320000000005,63.0,0.0,None,-1.2,258.0,0.5
2019-01-29 14:00,4712.848,63.0,0.0,None,-0.4,339.0,1.0
2019-01-29 15:00,4782.96,65.0,0.0,None,-1.6,47.0,0.8
2019-01-29 16:00,4821.936,67.0,0.0,None,-1.5,39.0,0.9
2019-01-29 17:00,4914.4,65.0,0.0,None,-1.6,84.0,0.7
2019-01-29 18:00,4848.512,67.0,0.0,None,-1.9,61.0,0.9
2019-01-29 19:00,4399.424,69.0,0.0,None,-2.6,23.0,0.3
2019-01-29 20:00,3474.56,65.0,0.0,None,-2.9,84.0,0.5
2019-01-29 21:00,3363.072,65.0,0.0,None,-3.2,24.0,0.2
2019-01-29 22:00,2952.704,77.0,0.0,None,-2.8,25.0,0.8
2019-01-29 23:00,2779.8720000000003,69.0,0.0,None,-1.1,37.0,1.4
2019-01-30 00:00,2711.776,49.0,0.0,None,1.5,16.0,0.6
2019-01-30 01:00,2724.256,45.0,0.0,None,3.3,252.0,1.4
2019-01-30 02:00,2718.112,48.0,0.0,None,4.0,29.0,1.6
2019-01-30 03:00,2690.4320000000002,47.0,0.0,None,5.1,356.0,1.6
2019-01-30 04:00,3039.9040000000005,50.0,0.0,None,5.8,359.0,2.4
2019-01-30 05:00,3981.9840000000004,48.0,0.0,None,6.2,335.0,1.4
2019-01-30 06:00,4325.76,52.0,0.0,None,5.4,285.0,3.4
2019-01-30 07:00,4949.92,66.0,0.0,None,4.4,281.0,3.3
2019-01-30 08:00,5303.616,72.0,0.0,None,3.7,284.0,2.2
